TIMESTAMP_START,TIMESTAMP_END,FC,FC_SSITC_TEST,FCH4,FCH4_SSITC_TEST,LE,LE_SSITC_TEST,H,H_SSITC_TEST,PPFD_IN,TA,TS,RH,VPD_PI,USTAR,WS,WD,MO_LENGTH,V_SIGMA,FCH4_gf,GPP_PI,GPP_PI_F,RECO_PI,RECO_PI_F,NEE_PI,NEE_PI_F
201202080700,201202080730,1.683987,1,13.371,2,3.292,1,-12.368,1,0,12.17,18.65,79.129,2.95041,0.1701,1.789927484,323.2120741,36.10139496,0.121437791,13.371,NaN,0,NaN,9.48661360503102e-06,NaN,9.48661360503102e-06
201202080730,201202080800,2.208951,1,20.198,2,7.526,1,-19.904,1,0,12.35,18.39,76.231,3.4,0.2927,2.683135595,333.9920817,114.3246872,0.270802908,20.198,NaN,0,2.6507412e-05,2.6507412e-05,2.6507412e-05,2.6507412e-05
201202080800,201202080830,1.469772,1,1.904,2,6.318,1,-22.411,1,0,12.31,18.26,74.973,3.57279,0.3127,2.962286376,336.2979031,123.8073216,0.306214262,1.904,NaN,0,1.7637264e-05,1.7637264e-05,1.7637264e-05,1.7637264e-05
201202080830,201202080900,0.949013,1,3.432,1,4.262,1,-21.33,1,0,11.92,18.13,76.576,3.2588,0.2986,2.808000267,335.021095,113.3308861,0.273587051,3.432,NaN,0,1.1388156e-05,1.1388156e-05,1.1388156e-05,1.1388156e-05
201202080900,201202080930,0.914836,1,8.922,2,-9999,2,-16.799,1,0,11.5,18.06,79.162,2.81961,0.2248,2.170130111,339.9743241,61.38810718,0.148181402,8.922,NaN,0,1.0978032e-05,1.0978032e-05,1.0978032e-05,1.0978032e-05
201202080930,201202081000,0.642114,1,-9999,2,2.185,1,-10.662,1,0,11.32,17.99,81.008,2.53854,0.1642,1.602112538,338.2140143,37.68387221,0.0908,10.4315,NaN,0,NaN,1.13388528904444e-05,NaN,1.13388528904444e-05
201202081000,201202081030,1.337587,1,11.941,2,0.824,1,-13.502,1,0,10.55,17.91,85.357,1.86023,0.1335,1.529596181,336.3069288,16.00174153,0.0782,11.941,NaN,0,NaN,1.09231743855377e-05,NaN,1.09231743855377e-05
201202081030,201202081100,0.897311,1,2.707,2,-0.695,1,-13.199,1,0,10.3,17.82,87.36,1.57922,0.1458,1.701433515,321.8707491,21.32245468,0.077,2.707,NaN,0,NaN,1.14145878073863e-05,NaN,1.14145878073863e-05
201202081100,201202081130,1.016547,0,3.754,2,-9999,2,-9.182,0,0,10.15,17.7,87.684,1.52263,0.0966,1.233940935,341.5111615,8.924443022,0.093,3.754,NaN,0,NaN,1.06045530704641e-05,NaN,1.06045530704641e-05
201202081130,201202081200,0.993835,0,1.035,1,0.468,1,-8.823,0,0,9.65,17.58,89.979,1.19853,0.107,1.413959973,338.6199515,12.62593834,0.0995,1.035,NaN,-6.79022346310824e-06,NaN,1.24843087128524e-05,NaN,5.69408524974416e-06
201202081200,201202081230,1.391038,1,5.07,1,-0.261,1,-20.707,1,0,9.61,17.48,90.112,1.17969,0.1841,2.15502719,334.6666495,27.38060906,0.105123289,5.07,NaN,-5.99125921602368e-06,NaN,1.22452672912565e-05,NaN,6.25400807523285e-06
201202081230,201202081300,0.856521,1,3.573,1,0.624,1,-15.347,1,0,9.96,17.38,88.64,1.38746,0.1526,1.81637518,345.8370039,21.05216989,0.106504251,3.573,NaN,-6.72893170358844e-06,NaN,1.1383783743371e-05,NaN,4.65485203978254e-06
201202081300,201202081330,-9999,2,-9999,1,4.041,1,-9.14,1,51.09,11.23,17.32,81.761,2.42428,0.2671,2.557927223,340.9258539,189.5823107,0.228068173,2.1355,NaN,-7.44670686112815e-06,NaN,1.14014354735252e-05,NaN,3.95472861239703e-06
201202081330,201202081400,-0.165905,1,0.698,1,9.851,1,7.288,1,150.7,12.1,17.25,76.477,3.30993,0.3387,3.338771927,343.1160959,-484.6862011,0.458170377,0.698,-1.30895795883554e-05,-1.30895795883554e-05,NaN,1.10987195883554e-05,-1.99086e-06,-1.99086e-06
201202081400,201202081430,-1.843,1,-7.664,1,-9999,2,34.733,1,300.3,12.87,17.24,71.434,4.23056,0.3495,3.593105539,356.2094907,-111.8382783,0.802363087,-7.664,-2.55863696191689e-05,-2.55863696191689e-05,NaN,3.47036961916892e-06,-2.2116e-05,-2.2116e-05
201202081430,201202081500,-9999,2,-9999,1,-9999,2,-9999,2,526.2,13.38,17.23,64.894,5.37486,0.4127,4.280089607,3.502121166,-115.5942097,1.026994861,19.8415000000006,NaN,-1.47214755348125e-05,NaN,2.11870449583276e-06,NaN,-1.26027710389797e-05
201202081500,201202081530,-9999,2,-9999,2,-9999,2,-9999,2,695.6,13.54,17.22,61.065,6.02423,0.3867,4.297448656,2.985701751,-90.51202149,1.042992438,10.5814999999999,NaN,-3.12235708922043e-05,NaN,2.3144526734159e-05,NaN,-8.07904415804526e-06
201202081530,201202081600,-9999,2,-9999,1,-9999,2,-9999,2,839.6,14.39,17.2,56.089,7.17634,0.4191,4.002718073,13.25890424,-70.47391033,0.870501444,11.9364999999999,NaN,-5.54791783508555e-05,NaN,3.91505310972076e-05,NaN,-1.63286472536479e-05
201202081600,201202081630,-9999,2,-9999,1,-9999,2,-9999,2,1013.1,15.31,17.29,52.082,8.30932,0.4347,3.817540074,13.52594425,-56.54129375,1.241709791,6.76499999999986,NaN,-5.948454543831e-05,NaN,4.08727252950464e-05,NaN,-1.86118201432637e-05
201202081630,201202081700,-9999,2,-9999,0,-9999,2,-9999,2,1084.6,16.03,17.38,49.991,9.08178,0.3913,3.671001211,6.116308775,-34.23683237,1.246651851,14.3805000000002,NaN,-5.56842781898809e-05,NaN,3.88300707841413e-05,NaN,-1.68542074057396e-05
201202081700,201202081730,-9999,2,-9999,0,-9999,2,-9999,2,1213,16.35,17.74,47.801,9.67819,0.4268,3.692999036,22.535148,-45.2817471,1.15107675,11.5245000000003,NaN,-5.69764073166899e-05,NaN,3.81352988315509e-05,NaN,-1.8841108485139e-05
201202081730,201202081800,-9999,2,-9999,1,-9999,2,-9999,2,1298,16.89,18.09,43.864,10.76735,0.4402,4.043657515,17.22950676,-45.49469773,1.271261447,4.63250000000034,NaN,-5.16193034183209e-05,NaN,3.67816955734983e-05,NaN,-1.48376078448226e-05
201202081800,201202081830,-9999,2,-9999,1,-9999,2,-9999,2,1289,17.58,18.29,41.902,11.63926,0.4515,3.843050105,17.8881879,-39.22724437,0.997074516,3.04149999999967,NaN,-4.87689430484481e-05,NaN,3.32410825600591e-05,NaN,-1.5527860488389e-05
201202081830,201202081900,-9999,2,-9999,2,-9999,2,-9999,2,1203,17.83,18.49,41.76,11.85751,0.4213,3.636818865,28.87134644,-32.58927846,1.000744867,2.46700000000022,NaN,-5.19070172488199e-05,NaN,3.73198125220362e-05,NaN,-1.45872047267836e-05
201202081900,201202081930,-9999,2,-9999,1,-9999,2,-9999,2,1245,18.05,18.92,41.236,12.12914,0.4011,3.511571058,28.42574989,-29.08999849,0.860892809,3.47675000000016,NaN,-5.17858722938943e-05,NaN,3.88048953614338e-05,NaN,-1.29809769324605e-05
201202081930,201202082000,-9999,2,-9999,1,-9999,2,-9999,2,1159,18.4,19.34,38.361,13.00673,0.3373,3.234783107,14.02190694,-20.844057,1.143244949,0.890499999999943,NaN,-4.85872097885061e-05,NaN,3.86801678089202e-05,NaN,-9.90704197958587e-06
201202082000,201202082030,-9999,2,-9999,2,-9999,2,-9999,2,1092,18.66,19.47,37.11,13.4895,0.3437,3.39744313,359.2415604,-25.01466308,1.359475142,3.48799999999993,NaN,-4.43112443579134e-05,NaN,3.88762037672813e-05,NaN,-5.43504059063204e-06
201202082030,201202082100,-1.551456,1,3.151,2,64.583,1,113.785,1,915.8,18.41,19.59,38.479,12.98706,0.3545,3.28198808,3.694701455,-35.5494201,1.206133812,3.151,-5.86492305134213e-05,-5.86492305134213e-05,NaN,4.00317585134213e-05,-1.8617472e-05,-1.8617472e-05
201202082100,201202082130,-1.207865,1,1.981,2,54.052,1,91.917,1,569.9,18.65,19.84,38.939,13.09057,0.3138,3.165776802,3.23060227,-30.52827485,1.10478267,1.981,-5.37970831266179e-05,-5.37970831266179e-05,NaN,3.93027031266179e-05,-1.449438e-05,-1.449438e-05
201202082130,201202082200,-0.589106,1,2.103,2,42.324,1,61.868,1,625.1,18.67,20.08,37.535,13.40566,0.2916,2.938845756,9.808382057,-36.37071777,0.653299023,2.103,-3.55608997138484e-05,-3.55608997138484e-05,NaN,2.84916277138484e-05,-7.069272e-06,-7.06927200000001e-06
201202082200,201202082230,-9999,2,3.872,2,33.829,1,29.54,1,432.3,18.26,19.86,38.108,12.944,0.2795,2.69647853,15.99391675,-67.08349959,0.855935406,3.872,NaN,0,NaN,2.40713721487306e-06,NaN,2.40713721487306e-06
201202082230,201202082300,-0.163088,1,5.184,2,26.889,1,-9999,2,279.2,17.5,19.64,41.229,11.71771,0.2915,2.606421198,19.57108432,-11538.71397,0.535721732,5.184,NaN,0,-1.957056e-06,-1.957056e-06,-1.957056e-06,-1.957056e-06
201202082300,201202082330,1.103689,1,12.112,2,20.968,1,-33.729,1,87.31,15.67,19.41,47.744,9.27656,0.2405,2.23184856,16.06317402,37.42313587,0.233373841,12.112,NaN,0,1.3244268e-05,1.3244268e-05,1.3244268e-05,1.3244268e-05
201202082330,201202090000,-9999,2,-9999,2,-9999,2,-9999,2,29.72,13.34,19.18,58.604,6.32147,0.1145,1.530981038,8.063887888,6.351321322,0.0828,11.5295,NaN,0,NaN,7.84514435170243e-06,NaN,7.84514435170243e-06
201202090000,201202090030,-9999,2,-9999,2,-9999,2,-9999,2,0,12.34,18.98,63.787,5.17995,0.1017,1.468042258,11.87309798,5.482003552,0.0524,10.0325,NaN,0,NaN,8.2903749538033e-06,NaN,8.2903749538033e-06
201202090030,201202090100,-9999,2,-9999,2,-9999,2,-9999,2,0,11.4,18.77,68.722,4.20418,0.0734,1.406317147,3.858382115,3.467781914,0.0518,10.1396666666667,NaN,0,NaN,8.79304207598064e-06,NaN,8.79304207598064e-06
201202090100,201202090130,-9999,2,-9999,2,-9999,2,-9999,2,0,10.54,18.6,71.556,3.61044,0.0725,1.495780749,335.3146977,4.791084258,0.0414,10.2468333333333,NaN,0,NaN,1.09606081577262e-05,NaN,1.09606081577262e-05
201202090130,201202090200,0.977501,0,10.354,2,-9999,2,-10.093,0,0,10.19,18.42,71.201,3.57025,0.0943,1.587417581,336.6251097,7.536604227,0.0392,10.354,NaN,0,NaN,9.93765436291305e-06,NaN,9.93765436291305e-06
201202090200,201202090230,-9999,2,-9999,1,-9999,2,-9999,2,0,10.1,18.33,72.721,3.36302,0.0512,1.212740843,348.5546582,3.769504895,0.0912,11.8,NaN,0,NaN,1.50594837247514e-05,NaN,1.50594837247514e-05
201202090230,201202090300,-9999,2,-9999,1,-9999,2,-9999,2,0,9.7,18.24,75.721,2.91316,0.0803,1.62761893,338.9761265,4.354512293,0.0424,13.2459999999999,NaN,0,NaN,1.31857718700996e-05,NaN,1.31857718700996e-05
201202090300,201202090330,-9999,2,-9999,1,-9999,2,-9999,2,0,9.19,18.08,78.359,2.50857,0.0674,1.480995559,338.7828378,3.628250625,0.0406,20.2766666666666,NaN,0,NaN,1.37547356736184e-05,NaN,1.37547356736184e-05
201202090330,201202090400,-9999,2,-9999,1,-9999,2,-9999,2,0,8.88,17.91,81.054,2.15069,0.0546,1.340484033,333.5148078,2.999449093,0.0294,22.5086666666666,NaN,0,NaN,1.36841449482227e-05,NaN,1.36841449482227e-05
201202090400,201202090430,-9999,2,-9999,1,-9999,2,-9999,2,0,8.63,17.8,83.041,1.89266,0.0455,0.885907117,352.4925638,4.358854798,0.159647926,24.7406666666666,NaN,0,NaN,1.34682085395175e-05,NaN,1.34682085395175e-05
201202090430,201202090500,-9999,2,-9999,1,-9999,2,-9999,2,0,8.35,17.69,84.209,1.73002,0.0592,1.407085926,337.7474782,4.569996479,0.0181,22.7405714285716,NaN,0,NaN,8.5906289573037e-06,NaN,8.5906289573037e-06
201202090500,201202090530,-9999,2,-9999,2,-9999,2,-9999,2,0,8.32,17.6,85.085,1.63083,0.0745,1.426592557,344.2223562,3.807515078,0.0312,12.2762857142858,NaN,0,NaN,7.32884149012049e-06,NaN,7.32884149012049e-06
201202090530,201202090600,1.268514,1,1.812,2,0.435,1,-20.07,1,0,8.42,17.5,85.86,1.55631,0.1252,1.654895704,349.0569368,8.887911991,0.064,1.812,NaN,0,NaN,8.19410823414071e-06,NaN,8.19410823414071e-06
201202090600,201202090630,-9999,2,-9999,2,-9999,2,-26.453,1,0,8.9,17.4,83.538,1.87161,0.1667,2.096410842,353.5754104,15.91274165,0.186568495,11.1195,NaN,0,NaN,8.19020688672761e-06,NaN,8.19020688672761e-06
201202090630,201202090700,-9999,2,-9999,2,-9999,2,-34.406,1,0,9.2,17.3,81.942,2.09582,0.2159,2.379145518,2.265429757,26.59778004,0.240051503,9.84250000000015,NaN,0,NaN,9.45607337734603e-06,NaN,9.45607337734603e-06
201202090700,201202090730,-9999,2,-9999,1,2.339,1,-25.019,1,0,8.95,17.08,83.018,1.93749,0.2178,2.512455056,352.6825628,37.50273269,0.214762896,12.2565,NaN,0,NaN,9.55547301796381e-06,NaN,9.55547301796381e-06
201202090730,201202090800,0.900159,1,7.74,2,0.419,1,-28.525,1,0,8.53,16.86,84.781,1.68701,0.2239,2.449392451,352.5834678,35.7519756,0.200802448,7.74,NaN,0,1.0801908e-05,1.0801908e-05,1.0801908e-05,1.0801908e-05
201202090800,201202090830,0.868379,1,-9999,2,-9999,2,-27.002,1,0,8.15,16.75,86.749,1.43175,0.2205,2.386338908,353.4237187,36.06423742,0.198844893,8.43966666666667,NaN,0,1.0420548e-05,1.0420548e-05,1.0420548e-05,1.0420548e-05
201202090830,201202090900,0.668181,1,-9999,2,-9999,2,-22.079,1,0,7.76,16.64,88.59,1.2007,0.1844,2.109177472,348.6989346,25.81660902,0.144461776,9.13933333333333,NaN,0,NaN,1.04006330271368e-05,NaN,1.04006330271368e-05
201202090900,201202090930,0.879908,1,9.839,2,1.241,1,-23.4,1,0,7.96,16.6,87.94,1.28606,0.2332,2.393921764,354.6668851,49.25167169,0.228436627,9.839,NaN,0,1.0558896e-05,1.0558896e-05,1.0558896e-05,1.0558896e-05
201202090930,201202091000,0.927051,1,25.021,2,0.464,1,-15.752,1,0,8.21,16.56,87.628,1.34245,0.2014,2.200427138,1.924845764,47.08405556,0.216380773,25.021,NaN,0,1.1124612e-05,1.1124612e-05,1.1124612e-05,1.1124612e-05
201202091000,201202091030,0.960509,1,-9999,2,1.725,1,-15.193,1,0,8.36,16.5,87.072,1.41717,0.2133,2.17736222,3.854581814,57.99972416,0.20233444,17.3115,NaN,0,1.1526108e-05,1.1526108e-05,1.1526108e-05,1.1526108e-05
201202091030,201202091100,1.087963,1,9.602,2,0.33,1,-20.884,1,0,8.06,16.43,88.096,1.27896,0.1606,1.746776832,1.207879083,18.02187311,0.178576761,9.602,NaN,0,NaN,1.15713198636057e-05,NaN,1.15713198636057e-05
201202091100,201202091130,1.390013,1,18.313,1,4.706,1,-34.921,1,0,8.47,16.4,82.93,1.88552,0.2692,2.375183514,17.55575154,50.78969133,0.264929908,18.313,NaN,0,1.6680156e-05,1.6680156e-05,1.6680156e-05,1.6680156e-05
201202091130,201202091200,1.061327,1,10.395,2,1.441,1,-31.678,1,0,8.22,16.36,84.31,1.70404,0.2598,2.295931252,26.48716855,50.31413315,0.278057604,10.395,-1.380373657539e-07,-1.380373657539e-07,NaN,1.28739613657539e-05,1.2735924e-05,1.2735924e-05
201202091200,201202091230,1.1909,1,13.791,2,0.907,1,-27.853,1,0,7.8,15.94,86.855,1.38692,0.2433,1.907527376,33.54757184,47.01807658,0.172436308,13.791,NaN,-6.27270560050688e-06,NaN,1.26160627795078e-05,NaN,6.34335717900093e-06
201202091230,201202091300,-9999,2,-9999,2,2.162,1,-9.735,1,0,7.29,15.52,87.777,1.24547,0.1501,1.397275853,28.23039758,31.6092696,0.151705084,12.983,NaN,-7.15825708916987e-06,NaN,1.14010411482573e-05,NaN,4.24278405908744e-06
201202091300,201202091330,-9999,2,-9999,1,-9999,2,-9999,2,52.71,8.07,15.45,83.273,1.79773,0.3238,2.868829511,28.67766341,187.1838057,0.469979034,11.86025,NaN,-7.1492998007017e-06,NaN,1.17396963854446e-05,NaN,4.59039658474294e-06
201202091330,201202091400,-9999,2,-9999,2,-9999,2,-9999,2,196.1,8.81,15.37,78.15,2.46842,0.4069,3.666440174,34.57283836,2700.881241,0.604442825,9.9182,NaN,-8.69879267839366e-06,NaN,1.24363461069019e-05,NaN,3.73755342850828e-06
201202091400,201202091430,-9999,2,-9999,2,-9999,2,-9999,2,386,9.96,15.15,71.518,3.47848,0.5068,4.597182035,39.05529398,-228.2964189,0.850396669,7.4716,NaN,-1.00287108162742e-05,NaN,8.21310005309859e-06,NaN,-1.81561076317559e-06
201202091430,201202091500,-0.88266,1,5.025,1,23.679,1,105.161,1,552.8,10.37,14.93,70.593,3.68923,0.4418,3.726939206,40.50716931,-74.59761408,0.708838548,5.025,-9.4391214926173e-06,-9.4391214926173e-06,NaN,-1.1527985073827e-06,-1.059192e-05,-1.059192e-05
201202091500,201202091530,-1.268846,1,-9999,1,25.77,1,130.231,1,714.5,10.57,15.06,70.603,3.73806,0.4266,3.806732365,44.10314342,-54.24433432,0.886614942,6.38,-2.04934712761213e-05,-2.04934712761213e-05,NaN,5.26731927612133e-06,-1.5226152e-05,-1.5226152e-05
201202091530,201202091600,-9999,2,-9999,2,-9999,2,-9999,2,839.9,11.46,15.18,68.627,4.23303,0.4188,3.820362711,46.50203999,-40.9051122,1.293770718,7.735,NaN,-4.29803037943797e-05,NaN,2.49710444060633e-05,NaN,-1.80092593883164e-05
201202091600,201202091630,-1.691088,1,9.09,1,40.38,1,191.002,1,1031.6,12.39,15.76,66.478,4.80771,0.4033,3.788752623,55.74728459,-31.25739447,1.107039357,9.09,-5.69588654010961e-05,-5.69588654010961e-05,NaN,3.66658094010961e-05,-2.0293056e-05,-2.0293056e-05
201202091630,201202091700,-2.180331,1,9.339,1,48.858,1,211.108,1,1128,12.76,16.33,64.488,5.22017,0.4112,3.713470738,57.59441343,-29.96258964,1.15026073,9.339,-6.75050448073767e-05,-6.75050448073767e-05,NaN,4.13410728073767e-05,-2.6163972e-05,-2.6163972e-05
201202091700,201202091730,-2.030681,1,4.24,1,47.004,1,195.399,1,1198,13.36,16.52,61.581,5.87143,0.3526,3.373629737,51.43677627,-20.40976505,0.908467385,4.24,-6.60051031124068e-05,-6.60051031124068e-05,NaN,4.16369311124068e-05,-2.4368172e-05,-2.4368172e-05
201202091730,201202091800,-2.722601,1,-1.921,1,51.729,1,219.789,1,1258,14.23,16.71,58.622,6.69545,0.3569,3.201727,63.72123464,-18.80356435,0.946620599,-1.921,-7.13770175267456e-05,-7.13770175267456e-05,NaN,3.87058055267456e-05,-3.2671212e-05,-3.2671212e-05
201202091800,201202091830,-1.755504,0,10.117,2,66.256,0,244.7,0,1277,15.15,16.81,55.339,7.66892,0.3166,3.166466606,68.9729914,-11.78389854,0.941532414,10.117,-5.69644218947952e-05,-5.69644218947952e-05,NaN,3.58983738947952e-05,-2.1066048e-05,-2.1066048e-05
201202091830,201202091900,-2.145032,0,-2.483,2,63.325,0,207.719,0,1034.1,15.27,16.91,55.499,7.69715,0.3178,2.774907324,53.37577726,-14.04194161,1.053765191,-2.483,-6.75296124166429e-05,-6.75296124166429e-05,NaN,4.17892284166429e-05,-2.5740384e-05,-2.5740384e-05
201202091900,201202091930,-2.213269,1,-9999,2,49.537,1,133.331,1,1270,14.31,16.95,59.669,6.55864,0.3274,2.675225798,62.57575731,-23.90181732,0.825219044,-0.2365,-6.97167768401255e-05,-6.97167768401255e-05,NaN,4.31575488401255e-05,-2.6559228e-05,-2.6559228e-05
201202091930,201202092000,-2.179085,1,2.01,2,41.325,1,117.53,1,1067,14.42,16.99,58.718,6.75956,0.2933,2.451059303,51.23848637,-19.4954753,0.568339205,2.01,-7.07533079187178e-05,-7.07533079187178e-05,NaN,4.46042879187178e-05,-2.614902e-05,-2.614902e-05
201202092000,201202092030,-1.876924,1,5.045,1,43.492,1,101.225,1,795.7,14.44,17.19,58.834,6.74879,0.3523,2.467753138,43.74360866,-39.19153881,0.646801276,5.045,-6.55478725275398e-05,-6.55478725275398e-05,NaN,4.30247845275398e-05,-2.2523088e-05,-2.2523088e-05
201202092030,201202092100,-2.485933,1,-4.74,2,45.447,1,104.469,1,646.4,14.37,17.38,57.31,6.96636,0.3192,2.627480277,24.37709765,-28.26118903,0.527571149,-4.74,-7.15491124331975e-05,-7.15491124331975e-05,NaN,4.17179164331975e-05,-2.9831196e-05,-2.9831196e-05
201202092100,201202092130,-1.742534,0,-5.384,2,53.163,0,129.495,0,442.9,15.25,17.37,53.456,8.04039,0.2589,2.13051069,49.90245601,-12.16355218,0.677181949,-5.384,-5.84793275139938e-05,-5.84793275139937e-05,NaN,3.75689195139938e-05,-2.0910408e-05,-2.0910408e-05
201202092130,201202092200,-0.922006,1,-3.524,1,27.964,0,83.863,0,342.7,15.25,17.35,52.86,8.14694,0.2197,1.734396939,18.68255837,-11.47250128,1.264579377,-3.524,-1.57516025027474e-05,-1.57516025027474e-05,NaN,4.68753050274743e-06,-1.1064072e-05,-1.1064072e-05
201202092200,201202092230,-0.216581,1,2.892,1,19.5,1,33.64,1,212.4,14.15,17.28,57.904,6.77458,0.2165,2.23771223,2.268179225,-27.37655564,0.360048728,2.892,NaN,0,-2.598972e-06,-2.598972e-06,-2.598972e-06,-2.598972e-06
201202092230,201202092300,0.070717,1,8.296,1,13.253,1,5.145,1,130.17,13.36,17.2,62.011,5.80596,0.2058,2.061688454,3.938661435,-153.7630204,0.322470919,8.296,NaN,0,8.48604e-07,8.48604e-07,8.48604e-07,8.48604e-07
201202092300,201202092330,-9999,2,2.128,1,-9999,2,-9.354,1,58.4,12.24,17.19,68.662,4.45207,0.1653,1.649685832,27.32506969,43.80650997,0.372744173,2.128,NaN,0,NaN,9.81884538856686e-06,NaN,9.81884538856686e-06
201202092330,201202100000,1.317169,1,11.55,0,3.775,1,-13.302,1,16.6266666666667,11.55,17.17,75.15,3.37277,0.1436,1.501504295,42.44012245,20.20040887,0.0626,11.55,NaN,0,NaN,1.06654690956879e-05,NaN,1.06654690956879e-05
201202100000,201202100030,-9999,2,-9999,0,-9999,2,-6.506,1,0,10.89,17.29,79.292,2.69038,0.1038,1.114746597,42.59301871,15.58430064,0.0446,10.053,NaN,0,NaN,1.0355968561034e-05,NaN,1.0355968561034e-05
201202100030,201202100100,0.772027,1,8.556,2,2.003,1,-5.475,1,0,10.75,17.41,79.677,2.61665,0.1037,1.230635273,56.27121038,18.47481582,0.055,8.556,NaN,0,NaN,9.94567827747699e-06,NaN,9.94567827747699e-06
